x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
431025.43,4580828.97,110.1,0.0,6.239901141730127,0
431025.43,4580828.97,110.1,0.0,6.239901141730127,0.001560091
431025.43,4580828.97,110.16,0.06,6.241297405131723,6.487400642
431025.42,4580828.97,110.3,0.2,6.241122872206524,6.725316826
431025.41,4580828.99,110.52,0.42,6.240948339281323,6.964741783
431025.39,4580829.0,110.81,0.71,6.240773806356125,7.204757232
431025.38,4580829.01,111.16,1.06,6.240948339281323,7.476690267
431025.37,4580829.02,111.56,1.46,6.241122872206524,7.712593754
431025.37,4580829.03,111.99,1.89,6.241122872206524,7.946888512
431025.36,4580829.04,112.46,2.36,6.241122872206524,8.180155527
431025.35,4580829.04,112.94,2.84,6.240948339281323,8.411935435
431025.34,4580829.05,113.44,3.34,6.22698570526537,8.675292878
431025.33,4580829.05,113.94,3.84,6.22698570526537,8.904313616
431025.33,4580829.07,114.46,4.36,6.227160238190568,9.13268606
431025.33,4580829.07,114.99,4.89,6.227160238190568,9.362523731
431025.33,4580829.07,115.52,5.42,6.227334771115768,9.594047471
431025.32,4580829.07,116.06,5.96,6.227334771115768,9.859981974
431025.32,4580829.07,116.61,6.51,6.227160238190568,10.09475913
431025.32,4580829.08,117.14,7.04,6.227160238190568,10.33464672
431025.31,4580829.08,117.66,7.56,6.22698570526537,10.571231665
431025.31,4580829.08,118.13,8.03,6.22698570526537,10.839824152
431025.31,4580829.08,118.55,8.45,6.22698570526537,11.073589393
431025.31,4580829.08,118.91,8.81,6.227160238190568,11.310885326
431025.3,4580829.09,119.2,9.1,6.227160238190568,11.550356617
431025.3,4580829.09,119.42,9.32,6.227160238190568,11.779240302
