x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
431275.44,4580828.71,110.1,0.0,6.239901141730127,0
431275.44,4580828.71,110.1,0.0,6.239901141730127,2.69444E-4
431275.44,4580828.71,110.16,0.06,6.241297405131723,6.526772135
431275.43,4580828.71,110.3,0.2,6.241122872206524,6.773096263
431275.41,4580828.73,110.52,0.42,6.240948339281323,7.013969256
431275.39,4580828.74,110.81,0.71,6.240773806356125,7.242004879
431275.39,4580828.76,111.17,1.07,6.240948339281323,7.512749349
431275.38,4580828.77,111.56,1.46,6.240948339281323,7.736921579
431275.37,4580828.78,112.0,1.9,6.241122872206524,7.959457208
431275.36,4580828.79,112.46,2.36,6.240948339281323,8.186202294
431275.35,4580828.8,112.94,2.84,6.240948339281323,8.415334612
431275.34,4580828.8,113.44,3.34,6.22698570526537,8.672397217
431275.34,4580828.81,113.95,3.85,6.22698570526537,8.904564568
431275.34,4580828.81,114.46,4.36,6.227160238190568,9.144141143
431275.33,4580828.81,114.99,4.89,6.227334771115768,9.371645857
431275.33,4580828.82,115.53,5.43,6.227334771115768,9.600816827
431275.32,4580828.82,116.07,5.97,6.227334771115768,9.864109473
431275.32,4580828.81,116.61,6.51,6.227160238190568,10.096641107
431275.32,4580828.82,117.15,7.05,6.227160238190568,10.334862983
431275.31,4580828.82,117.66,7.56,6.227160238190568,10.570045961
431275.31,4580828.82,118.14,8.04,6.22698570526537,10.854363744
431275.31,4580828.82,118.56,8.46,6.22698570526537,11.104494309
431275.31,4580828.82,118.92,8.82,6.227160238190568,11.35287668
431275.3,4580828.82,119.21,9.11,6.227160238190568,11.599301807
431275.3,4580828.82,119.43,9.33,6.227160238190568,11.838742164
