x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
431075.43,4580828.84,110.1,0.0,6.239901141730127,0
431075.43,4580828.84,110.1,0.0,6.239901141730127,0.003192728
431075.43,4580828.84,110.15,0.05,6.241297405131723,6.491173146
431075.42,4580828.85,110.29,0.19,6.241122872206524,6.728649569
431075.41,4580828.87,110.5,0.4,6.240773806356125,6.967498695
431075.38,4580828.88,110.79,0.69,6.240773806356125,7.206565875
431075.38,4580828.89,111.14,1.04,6.240948339281323,7.477539294
431075.37,4580828.9,111.53,1.43,6.241122872206524,7.712602867
431075.36,4580828.91,111.96,1.86,6.241122872206524,7.946829252
431075.35,4580828.92,112.43,2.33,6.241122872206524,8.178771745
431075.33,4580828.92,112.91,2.81,6.241122872206524,8.409380786
431075.33,4580828.93,113.41,3.31,6.22698570526537,8.671833217
431075.33,4580828.93,113.91,3.81,6.22698570526537,8.901085189
431075.32,4580828.95,114.43,4.33,6.227160238190568,9.131416086
431075.32,4580828.95,114.95,4.85,6.227160238190568,9.362993469
431075.32,4580828.95,115.49,5.39,6.227334771115768,9.609803106
431075.31,4580828.95,116.03,5.93,6.227160238190568,9.880273924
431075.31,4580828.95,116.58,6.48,6.227160238190568,10.110471111
431075.31,4580828.96,117.11,7.01,6.22698570526537,10.342599029
431075.3,4580828.96,117.63,7.53,6.22698570526537,10.572113632
431075.3,4580828.96,118.11,8.01,6.22698570526537,10.833454841
431075.3,4580828.96,118.53,8.43,6.227160238190568,11.063967583
431075.29,4580828.96,118.9,8.8,6.227160238190568,11.29617369
431075.29,4580828.97,119.19,9.09,6.227160238190568,11.529904485
431075.29,4580828.97,119.42,9.32,6.227160238190568,11.765194106
