20m, 60m, 120m
0,	0,	0
0.01508078995,	0.008960573477,	0.003380782918
0,	0,	0
0.04434470377,	0.02634408602,	0.01014234875
0.0005385996409,	0.0003584229391,	0.0001779359431
0.09569120287,  	0.05035842294,	0.01601423488
0.0003590664273,	0,	0.0003558718861
0.08258527828,	0.04838709677,	0.01583629893
0.00197486535,	0.001792114695,	0.001245551601
0.03249551167,	0.02329749104,	0.01174377224
