20m, 60m, 120m
0.0447037702,	0.04390681004,	0.05391459075
0.2312387792,	0.2241935484,	0.23113879
0.04039497307,	0.0394265233,	0.05017793594
0.2418312388,	0.2383512545,	0.2544483986
0.05062836625,	0.04892473118,	0.06298932384
0.229443447,	0.226702509,	0.2535587189
0.04506283662,	0.04336917563,	0.05658362989
0.2149012567,	0.2069892473,	0.231316726
0.05745062837,	0.05627240143,	0.07046263345
0.18994614,	0.1849462366,	0.206227758
