x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428016.83,4581378.0,10.0,0.0,6.237981279552933,0
428016.83,4581378.0,10.0,0.0,6.237981279552933,0.007373268
428016.83,4581378.0,10.01,0.01,6.239377542954529,5.505179422
428016.83,4581378.0,10.03,0.03,6.239377542954529,5.770162284
428016.83,4581378.0,10.05,0.05,6.239552075879729,6.004163542
428016.83,4581378.0,10.08,0.08,6.239552075879729,6.239702996
428016.83,4581378.0,10.12,0.12,6.239552075879729,6.47626043
428016.83,4581378.02,10.22,0.22,6.239203010029329,6.711207963
428016.81,4581378.03,10.42,0.42,6.23902847710413,6.977423384
428016.79,4581378.04,10.7,0.7,6.2388539441789295,7.208919156
428016.78,4581378.05,11.04,1.04,6.2388539441789295,7.440027012
428016.78,4581378.06,11.43,1.43,6.23902847710413,7.673289741
428016.77,4581378.07,11.87,1.87,6.23902847710413,7.909135487
428016.76,4581378.07,12.33,2.33,6.239203010029329,8.175842303
428016.75,4581378.08,12.81,2.81,6.23902847710413,8.407847894
428016.74,4581378.09,13.3,3.3,6.226811172340169,8.640628457
428016.73,4581378.09,13.81,3.81,6.226811172340169,8.875327412
428016.73,4581378.11,14.33,4.33,6.226811172340169,9.109184077
428016.73,4581378.11,14.86,4.86,6.22698570526537,9.374591406
428016.73,4581378.11,15.39,5.39,6.22698570526537,9.608812595
428016.73,4581378.11,15.94,5.94,6.22698570526537,9.840980439
428016.73,4581378.11,16.49,6.49,6.22698570526537,10.074361709
428016.73,4581378.11,17.02,7.02,6.22698570526537,10.309162962
428016.73,4581378.12,17.53,7.53,6.226811172340169,10.575405135
428016.72,4581378.12,18.01,8.01,6.22698570526537,10.808383147
428016.72,4581378.12,18.44,8.44,6.22698570526537,11.041557649
428016.72,4581378.12,18.8,8.8,6.22698570526537,11.275439305
428016.72,4581378.12,19.1,9.1,6.22698570526537,11.50822357
